Vicon Pose Position (t_x);t_y;t_z;Vicon Pose Quat (q_w);q_x;q_y;q_z
-2.24032;5.96204;1.13772;0.999789;5.20658e-05;0.00123957;-0.0205218
-2.2391;5.95446;1.1398;0.999814;-0.000114029;0.00105202;-0.0192481
-2.23758;5.94675;1.14172;0.999846;-0.00042453;-0.000464665;-0.0175348
-2.23652;5.93911;1.14329;0.999867;-0.000236326;0.000136288;-0.0163158
-2.23555;5.93141;1.14451;0.999885;0.000578356;0.000368883;-0.0151194
-2.23436;5.92388;1.14565;0.999913;0.000986903;0.00105845;-0.0131205
-2.23284;5.90867;1.147;0.999919;0.00304444;0.00553092;-0.0110722
-2.23203;5.90101;1.1475;0.999919;0.00371604;0.00716374;-0.00982235
-2.23129;5.89346;1.14789;0.999913;0.00442353;0.00888695;-0.00871938
-2.22988;5.87785;1.14787;0.999902;0.00562263;0.0112457;-0.00619564
-2.22923;5.87001;1.14766;0.999895;0.00586866;0.0122172;-0.00520597
-2.22879;5.86236;1.14699;0.999891;0.00693703;0.0122186;-0.00462796
-2.22817;5.85452;1.14606;0.999911;0.00805677;0.00980254;-0.00422009
-2.22735;5.84656;1.14592;0.99991;0.00764545;0.0106806;-0.00265168
-2.2266;5.83038;1.14357;0.999911;0.0078473;0.0105844;-0.00199966
-2.22615;5.82236;1.14208;0.999923;0.00787862;0.00955566;-0.000732384
-2.2262;5.8142;1.13979;0.999914;0.00968395;0.00879879;-0.000763535
-2.22613;5.80641;1.1378;0.999906;0.0105167;0.00862759;-0.00169581
-2.22579;5.79806;1.13552;0.999905;0.011347;0.00781894;-0.000916747
-2.22524;5.7813;1.13054;0.999897;0.0124928;0.00709461;-0.000376211
-2.22496;5.77282;1.12778;0.999891;0.0130455;0.00697971;-0.000130019
-2.22468;5.76436;1.12481;0.999878;0.014017;0.00681508;0.000388652
-2.22435;5.75566;1.12163;0.999866;0.0147517;0.00702775;0.000364319
-2.22399;5.74692;1.11827;0.999844;0.016058;0.00723521;0.000962965
-2.22329;5.72917;1.11102;0.999807;0.0180727;0.00772077;0.000272673
-2.22274;5.72016;1.10722;0.999785;0.0192349;0.00770868;0.000490103
-2.22223;5.71097;1.10334;0.999748;0.0206997;0.00873557;0.000146416
-2.22146;5.70174;1.09945;0.999725;0.0217971;0.00864192;0.000468465
-2.22073;5.69242;1.09533;0.99971;0.0226375;0.00811379;0.00112575
-2.21901;5.67349;1.08679;0.999625;0.0263994;0.00712547;0.00139918
-2.21798;5.66396;1.08233;0.999566;0.0288539;0.00549631;0.00237311
-2.21686;5.6542;1.07817;0.999511;0.0307468;0.00482938;0.00305032
-2.21575;5.64466;1.07409;0.99944;0.0329895;0.00414438;0.00379435
-2.21455;5.63497;1.07019;0.99937;0.0349925;0.00401581;0.00433282
-2.21328;5.62524;1.06654;0.999285;0.0372238;0.00435923;0.00490205
-2.21066;5.60528;1.0599;0.99912;0.0409042;0.00676579;0.00633334
-2.20933;5.59512;1.05668;0.998987;0.0436667;0.00794575;0.00748343
-2.20785;5.58486;1.05438;0.998918;0.0441925;0.0117612;0.00846787
-2.20669;5.57495;1.05231;0.998812;0.0456561;0.0141005;0.00960309
-2.2041;5.55435;1.04846;0.998397;0.0517823;0.0205951;0.0098941
-2.20306;5.54394;1.04693;0.998193;0.0542223;0.0233896;0.0111417
-2.20195;5.53399;1.04607;0.998105;0.0557826;0.0231627;0.01176
-2.20116;5.52414;1.04593;0.99807;0.0556328;0.0249645;0.0117626
-2.20034;5.51399;1.0456;0.99802;0.0561047;0.0260661;0.0113498
-2.19954;5.504;1.04585;0.997898;0.0581761;0.0258229;0.0122138
-2.19861;5.48453;1.04778;0.997762;0.0603585;0.0262246;0.0118624
-2.19841;5.47518;1.04948;0.997816;0.0600527;0.0247997;0.0119527
-2.19827;5.46575;1.05165;0.997844;0.0601991;0.0244797;0.00921165
-2.19814;5.45599;1.05456;0.997986;0.0577773;0.0243243;0.00971265
-2.19821;5.43742;1.0608;0.998125;0.0566041;0.021921;0.00786623
-2.19869;5.42804;1.06431;0.998214;0.0554304;0.0213066;0.00644187
-2.19918;5.41888;1.06829;0.998322;0.053668;0.0211135;0.00528961
-2.19962;5.4096;1.07241;0.998432;0.0515898;0.0212588;0.00442449
-2.20056;5.40057;1.07658;0.998509;0.0502312;0.0211363;0.00318927
-2.20106;5.39122;1.081;0.998644;0.0472661;0.0216741;0.00253026
-2.2028;5.37325;1.08974;0.998881;0.0418491;0.0220171;0.000422023
-2.20365;5.36429;1.09406;0.998981;0.0393883;0.0220247;-0.000317042
-2.20481;5.35558;1.09842;0.999064;0.0370122;0.02228;-0.00215035
-2.20586;5.347;1.10247;0.999124;0.0358926;0.021328;-0.00277785
-2.20827;5.32964;1.11015;0.999332;0.0318027;0.0171662;-0.00536516
-2.20978;5.32109;1.11368;0.999403;0.0303217;0.0149352;-0.00717933
-2.21118;5.3126;1.11706;0.999459;0.028954;0.013021;-0.00854812
-2.21275;5.30389;1.12039;0.99955;0.0268292;0.00851131;-0.0103567
-2.21383;5.29528;1.12444;0.999612;0.0239204;0.00829129;-0.0116565
-2.21783;5.27811;1.12961;0.99962;0.0218518;0.00300717;-0.0165129
-2.21956;5.26948;1.13214;0.999618;0.0208425;0.00123168;-0.0181086
-2.22121;5.26069;1.13459;0.999606;0.0190441;3.53327e-07;-0.0206152
-2.22291;5.25169;1.13682;0.99962;0.0162239;-0.00114637;-0.0222442
-2.22452;5.24289;1.1388;0.999596;0.0143309;-0.00234626;-0.0244297
-2.22561;5.23415;1.14109;0.999521;0.0134192;-0.00146404;-0.0278565
-2.22817;5.21565;1.14386;0.999556;0.00768565;-0.00428954;-0.0284541
-2.229;5.20654;1.1446;0.999515;0.00620858;-0.0063489;-0.0298526
-2.22998;5.19728;1.14501;0.999485;0.00549438;-0.00859846;-0.0304331
-2.23062;5.18795;1.14547;0.999455;0.00319778;-0.00993516;-0.0313162
-2.23122;5.16931;1.14563;0.999365;0.00222048;-0.0124603;-0.033302
-2.23126;5.15991;1.14531;0.999332;0.00167971;-0.0135798;-0.0338907
-2.23124;5.15022;1.14472;0.999323;0.000505122;-0.0148433;-0.0336649
-2.23094;5.14063;1.14394;0.999349;-0.000194585;-0.0161963;-0.0322381
-2.23048;5.13082;1.14288;0.999354;-0.000542488;-0.0170647;-0.0316197
-2.23007;5.12091;1.14176;0.999377;-0.00118936;-0.0171242;-0.0308376
-2.22762;5.10038;1.13986;0.999484;-0.00453899;-0.0147476;-0.028172
-2.22697;5.09023;1.13812;0.999531;-0.00425846;-0.013436;-0.0271825
-2.22629;5.07993;1.13627;0.999583;-0.00420435;-0.0119095;-0.0259856
-2.22561;5.06951;1.13425;0.999644;-0.0044768;-0.00994045;-0.0243447
-2.22418;5.04849;1.12978;0.999735;-0.00350672;-0.00580241;-0.0220206
-2.22351;5.03784;1.12735;0.99978;-0.00296243;-0.00331411;-0.0204966
-2.22269;5.02723;1.12475;0.999816;-0.00220131;-0.00174498;-0.0189699
-2.22215;5.0164;1.12226;0.999846;-0.00236814;0.000328222;-0.017411
-2.22166;5.00561;1.11958;0.99987;-0.00171651;0.00197642;-0.0158961
-2.22083;4.98394;1.11419;0.999899;0.00221406;0.00490529;-0.0131608
-2.22056;4.973;1.11141;0.999893;0.00341031;0.00535865;-0.0131513
-2.22033;4.96197;1.1088;0.999894;0.0046271;0.00650377;-0.0121624
-2.2202;4.95079;1.1062;0.999895;0.00620701;0.00682686;-0.0112109
-2.22018;4.93961;1.10365;0.999888;0.00766265;0.00679698;-0.0109482
-2.22029;4.92824;1.10107;0.999878;0.0098551;0.00570305;-0.0106966
-2.22015;4.91687;1.0987;0.999864;0.0120287;0.00577586;-0.00966264
-2.22025;4.8944;1.09418;0.999807;0.0169231;0.0028247;-0.00954685
-2.22025;4.88322;1.09237;0.999766;0.0194403;0.00171699;-0.00933995
-2.22024;4.87221;1.09086;0.999724;0.0216878;0.000548233;-0.00903309
-2.22003;4.86143;1.08952;0.99966;0.0245358;-0.000345248;-0.00876282
-2.21983;4.85073;1.08865;0.999603;0.0270441;0.000932582;-0.00789087
-2.21897;4.82998;1.08832;0.999525;0.0299829;-0.000670921;-0.00710267
-2.21845;4.81989;1.0888;0.999493;0.0311957;-0.000566211;-0.00638554
-2.21774;4.80999;1.08974;0.999483;0.0316251;-0.00140577;-0.00568692
-2.21698;4.80024;1.09103;0.99948;0.0318152;-0.00144284;-0.00495739
-2.21527;4.78097;1.0949;0.999517;0.0308371;-0.00153618;-0.00364222
-2.2143;4.77143;1.09741;0.999565;0.029336;-0.0015752;-0.00251444
-2.21326;4.76192;1.10053;0.999637;0.0268685;-0.00143833;-0.00138786
-2.212;4.7526;1.10347;0.999669;0.0256373;-0.00210776;-0.000472615
-2.21068;4.74321;1.10661;0.999714;0.0238033;-0.00215252;0.000798795
-2.20936;4.73409;1.10966;0.999754;0.021868;-0.00339527;0.00120942
-2.20602;4.71566;1.11542;0.999774;0.0199867;-0.00604102;0.00394001
-2.20428;4.70649;1.11815;0.999774;0.0193361;-0.00701595;0.00531561
-2.20235;4.69735;1.12068;0.999767;0.0189601;-0.00766934;0.0068341
-2.20059;4.68813;1.12348;0.999783;0.0179509;-0.0061567;0.00859637
-2.19866;4.67894;1.1259;0.999772;0.0180524;-0.0047641;0.0103394
-2.19485;4.66056;1.1305;0.999739;0.017861;0.000551639;0.0142575
-2.19324;4.65143;1.13246;0.999691;0.0183556;0.0053331;0.0159145
-2.19098;4.64228;1.13443;0.999653;0.0175934;0.00744146;0.0181304
-2.18902;4.63305;1.13632;0.99959;0.0174408;0.0108567;0.0199507
-2.18721;4.62379;1.13821;0.999521;0.0155264;0.0149169;0.0222515
-2.18352;4.60536;1.1413;0.99934;0.0150049;0.0209739;0.0255976
-2.18209;4.59614;1.14268;0.999194;0.0129859;0.025082;0.0285241
-2.1808;4.58657;1.14417;0.999117;0.0109051;0.027797;0.0295529
-2.17945;4.57717;1.14529;0.999057;0.00957997;0.0292022;0.0306815
-2.17763;4.55811;1.14708;0.998956;0.00526984;0.0309718;0.0331539
-2.1769;4.54857;1.14783;0.998898;0.00337705;0.0319266;0.0342365
-2.17621;4.53962;1.14755;0.99898;0.00374762;0.0304129;0.0331629
-2.17608;4.53012;1.14707;0.999068;0.0045289;0.0278902;0.0326257
-2.17497;4.51054;1.14742;0.998999;-0.000278701;0.0293959;0.0337127
-2.17485;4.50071;1.14685;0.999037;-0.00126574;0.0282903;0.0335098
-2.17481;4.49089;1.14608;0.999079;-0.0025674;0.0271223;0.0331599
-2.17473;4.48093;1.14497;0.999132;-0.00355191;0.0254928;0.0327572
-2.17488;4.47082;1.1439;0.99919;-0.00470224;0.0239063;0.0320186
-2.17498;4.46059;1.14276;0.999218;-0.00551488;0.0229404;0.0317318
-2.17512;4.4401;1.13969;0.999332;-0.00571946;0.0200664;0.0300046
-2.17504;4.42972;1.13806;0.999376;-0.00680985;0.0187688;0.0291388
-2.17509;4.41919;1.13648;0.999407;-0.00760807;0.0176369;0.0285919
-2.17504;4.40862;1.13496;0.999433;-0.00803228;0.0168313;0.028038
-2.17479;4.39809;1.13316;0.999468;-0.00808692;0.015676;0.0274483
-2.17415;4.37661;1.12987;0.999514;-0.00890421;0.0138212;0.0264864
-2.17357;4.36581;1.12814;0.999546;-0.00871863;0.0129737;0.0257737
-2.17281;4.3549;1.12636;0.999574;-0.00772808;0.011871;0.0255176
-2.17183;4.34389;1.12473;0.999599;-0.00766319;0.011131;0.0248826
-2.17048;4.33279;1.1231;0.999604;-0.00643245;0.0101681;0.0254186
-2.16786;4.30998;1.12052;0.999564;-0.00698705;0.0109266;0.0265276
-2.16609;4.29871;1.11921;0.999557;-0.0051314;0.0115503;0.0269391
-2.16427;4.28728;1.1181;0.999527;-0.00394811;0.0126938;0.0277207
-2.16229;4.27589;1.11711;0.99948;-0.00277198;0.0143703;0.0287313
-2.16045;4.26466;1.11629;0.999422;-0.00135119;0.0162451;0.0298405
-2.15634;4.24246;1.11518;0.99928;0.00305455;0.020691;0.0316447
-2.15416;4.23146;1.11517;0.999159;0.00347747;0.0232546;0.0336061
-2.15215;4.22073;1.1153;0.999057;0.00486804;0.0258206;0.0345699
-2.15036;4.21011;1.11583;0.998941;0.00497729;0.0282249;0.0360047
-2.14859;4.19969;1.1166;0.998836;0.00714448;0.0305037;0.0366727
-2.14587;4.17945;1.11917;0.998649;0.00719018;0.034204;0.0384545
-2.14464;4.16952;1.12084;0.998581;0.00815072;0.0359231;0.038463
-2.14372;4.1596;1.12282;0.998531;0.00785402;0.0371595;0.0386507
-2.14291;4.14977;1.12491;0.998493;0.00734809;0.0381243;0.0387963
-2.14237;4.13995;1.12732;0.99848;0.00632742;0.038582;0.0388511
-2.14176;4.12053;1.1322;0.998489;0.00355182;0.0393036;0.0382469
-2.14171;4.11089;1.13455;0.998506;0.00234634;0.039494;0.0376999
-2.14195;4.10148;1.13691;0.998541;0.0010127;0.0395504;0.0367388
-2.14234;4.09183;1.13921;0.998515;0.000383612;0.0400711;0.036912
-2.14295;4.08221;1.14127;0.998519;-6.78957e-05;0.0400178;0.036847
-2.14489;4.06337;1.14498;0.998597;-0.000855406;0.0398019;0.0349079
-2.14607;4.05403;1.14641;0.998655;-0.000331513;0.0386657;0.03454
-2.14765;4.04471;1.14768;0.998705;-6.7002e-06;0.0386078;0.0331446
-2.14964;4.03527;1.14898;0.998814;-0.000333294;0.0377261;0.0307818
-2.15173;4.02592;1.14999;0.99892;0.000250039;0.0363118;0.0290014
-2.1563;4.00714;1.15134;0.999168;0.000786296;0.0328276;0.0241756
-2.15863;3.9977;1.15149;0.999311;0.00104879;0.0302105;0.0215213
-2.1613;3.98822;1.15177;0.99943;0.00143453;0.0279804;0.0188576
-2.16401;3.97869;1.15182;0.999548;0.00157271;0.0254405;0.0159518
-2.1666;3.96912;1.15165;0.999651;0.00133633;0.0228896;0.0131087
-2.17171;3.94988;1.15087;0.999817;0.00118154;0.0176421;0.0073133
-2.17413;3.94014;1.15011;0.999879;0.0016981;0.0146339;0.005061
-2.17653;3.93038;1.14923;0.999926;0.00155063;0.011823;0.00252722
-2.17859;3.92059;1.14812;0.999958;0.0014244;0.00901299;0.000198346
-2.18066;3.91072;1.14691;0.999979;0.000634484;0.00613788;-0.00196585
-2.18407;3.89071;1.14364;0.999985;0.000481116;0.000469565;-0.0053728
-2.18542;3.88064;1.14191;0.999974;-0.000930986;-0.00108247;-0.00712306
-2.1866;3.87046;1.1398;0.999961;-0.000721411;-0.00351098;-0.00801679
-2.18768;3.86026;1.13764;0.999945;-0.000574508;-0.00516347;-0.00913583
-2.18836;3.84982;1.13546;0.999931;-0.00119043;-0.00647755;-0.00970586
-2.18891;3.83946;1.13297;0.999922;-0.00115547;-0.0076121;-0.00984848
-2.18948;3.81847;1.12793;0.999911;-0.000332389;-0.00833643;-0.0103631
-2.1896;3.80777;1.12533;0.999918;-0.00033875;-0.00733341;-0.010475
-2.18924;3.79701;1.12265;0.999925;4.15995e-05;-0.00789564;-0.00940146
-2.18918;3.78607;1.12016;0.999934;-0.00027402;-0.00682013;-0.00927835
-2.18857;3.76416;1.11493;0.999962;0.000425483;-0.0043145;-0.00752389
-2.1882;3.75314;1.11242;0.999974;0.000879968;-0.00296035;-0.00644434
-2.18769;3.74201;1.10979;0.999983;0.00138774;-0.00165378;-0.00539916
-2.1872;3.7309;1.10724;0.999989;0.00175721;-0.000148616;-0.00443248
-2.18675;3.71979;1.10475;0.999991;0.00227657;0.00130003;-0.00335362
-2.18579;3.69733;1.09988;0.999984;0.00383575;0.00397214;-0.00123705
-2.18541;3.68588;1.09759;0.999975;0.00495003;0.00509976;4.50379e-05
-2.18499;3.6743;1.09542;0.99996;0.00586228;0.00659009;0.00109934
-2.1847;3.66257;1.09331;0.99994;0.0073308;0.00791685;0.00212716
-2.18458;3.6508;1.09124;0.999922;0.00907326;0.00813433;0.00288785
-2.18449;3.62724;1.08755;0.999864;0.0132427;0.00893049;0.00419886
-2.18443;3.61546;1.08604;0.999829;0.0152815;0.0092535;0.00467793
-2.18448;3.60378;1.085;0.999794;0.0168873;0.0100476;0.00499671
-2.18456;3.5923;1.08403;0.999753;0.0189711;0.0102804;0.00530626
-2.1847;3.58105;1.08348;0.999715;0.0208029;0.0104144;0.00541584
-2.18487;3.56999;1.08324;0.999671;0.0226738;0.010628;0.00562448
-2.1855;3.5486;1.08412;0.999606;0.0254751;0.0104838;0.00537986
-2.18573;3.53817;1.08515;0.999587;0.0262085;0.0105328;0.00520756
-2.1859;3.52794;1.08664;0.999579;0.0266331;0.0102109;0.00539724
-2.18626;3.51787;1.08876;0.999598;0.0260002;0.0101246;0.0051149
-2.18654;3.50779;1.0912;0.999626;0.0251479;0.00964118;0.00478391
-2.18679;3.48784;1.09691;0.999712;0.0223555;0.00743336;0.00456886
-2.18664;3.47808;1.10038;0.999774;0.0196623;0.00685697;0.00416545
-2.18643;3.46837;1.10366;0.999823;0.0177438;0.00487399;0.00388192
-2.18603;3.45865;1.10701;0.999864;0.0158613;0.00211198;0.00395309
-2.18561;3.44904;1.11051;0.999891;0.0141746;-0.000315912;0.00406436
-2.18405;3.42977;1.11688;0.99991;0.0111369;-0.00613965;0.00425556
-2.18301;3.4201;1.11987;0.999896;0.010537;-0.00843178;0.00502154
-2.18166;3.41051;1.12267;0.999883;0.0100478;-0.00991819;0.0058994
-2.1803;3.40089;1.1252;0.999877;0.00974441;-0.0104223;0.00652277
-2.17671;3.38164;1.12999;0.999869;0.00959107;-0.00895697;0.00942647
-2.1746;3.37196;1.13221;0.999874;0.00959492;-0.00601316;0.0110911
-2.17235;3.3623;1.13417;0.999864;0.0098186;-0.00264261;0.0129541
-2.17008;3.3527;1.1362;0.99984;0.00962844;0.001524;0.0150003
-2.16765;3.34299;1.13805;0.999786;0.00917667;0.00639656;0.0173782
-2.16233;3.3237;1.14121;0.999589;0.00841328;0.0152557;0.0227457
-2.15964;3.31405;1.14265;0.999456;0.00765175;0.0195734;0.0254114
-2.15693;3.30444;1.14396;0.99932;0.00675869;0.0229281;0.0280639
-2.15408;3.29474;1.14495;0.999173;0.00573607;0.0257878;0.0309003
-2.15138;3.28514;1.14584;0.999027;0.00485205;0.0281156;0.0336242
-2.14871;3.27548;1.14651;0.998896;0.00357768;0.0297382;0.0361782
-2.14377;3.25611;1.14734;0.998665;0.00100738;0.0316204;0.0408258
-2.14141;3.24633;1.14728;0.998578;-0.000217979;0.0316081;0.0429306
-2.13939;3.23672;1.14719;0.998504;-0.00147837;0.0318009;0.0444551
-2.13756;3.2268;1.14669;0.998429;-0.00272135;0.031482;0.0462752
-2.1361;3.21681;1.14599;0.998383;-0.00406604;0.0317175;0.0469956
-2.1344;3.2069;1.14493;0.998312;-0.0045838;0.0311843;0.0487801
-2.13225;3.18669;1.14245;0.998284;-0.00621616;0.0293364;0.0502884
-2.13166;3.17632;1.14074;0.998288;-0.00668341;0.0292917;0.0501887
-2.1312;3.16594;1.13883;0.998299;-0.00698519;0.0288856;0.0501619
-2.13076;3.14477;1.13438;0.998362;-0.00720888;0.0280702;0.0493221
-2.13075;3.13406;1.13196;0.998418;-0.00712911;0.0268174;0.0489109
-2.13104;3.12322;1.12943;0.998495;-0.00697069;0.025713;0.0479388
-2.13125;3.11235;1.12672;0.998581;-0.00608873;0.0244413;0.0469191
-2.13201;3.0902;1.12148;0.998761;-0.0049194;0.0211684;0.0447724
-2.13245;3.07901;1.11891;0.998856;-0.00428977;0.0193766;0.0435086
-2.13285;3.0677;1.11628;0.998948;-0.00333407;0.0172039;0.0423703
-2.13323;3.0563;1.11381;0.999033;-0.0023572;0.0150043;0.0412582
-2.13375;3.04504;1.1116;0.999104;-0.00115054;0.0132057;0.0401923
-2.13399;3.03347;1.10937;0.99917;9.07293e-05;0.0112487;0.0391386
-2.13421;3.01007;1.10553;0.999269;0.00242717;0.0083223;0.0372279
-2.13423;2.99831;1.10377;0.999299;0.00433876;0.00683406;0.0365633
-2.13408;2.98671;1.10242;0.999315;0.00569244;0.00671619;0.0359323
-2.13396;2.97516;1.10129;0.99933;0.00734998;0.00648642;0.0352605
-2.13388;2.96385;1.10062;0.99934;0.00899155;0.00686093;0.0345291
-2.13328;2.94126;1.10011;0.99931;0.0123393;0.00829012;0.0340249
-2.13287;2.93022;1.10042;0.999267;0.0139024;0.00995238;0.0342478
-2.13246;2.91919;1.10126;0.999252;0.0147851;0.0107137;0.0340869
-2.13228;2.90837;1.10247;0.99927;0.0155467;0.0105224;0.0332792
-2.13192;2.89766;1.10417;0.999268;0.0155938;0.0111623;0.0330984
-2.13144;2.87702;1.10846;0.999284;0.0163842;0.0114261;0.0321347
-2.13139;2.86661;1.11135;0.9993;0.0149763;0.0117545;0.0321889
-2.13133;2.85644;1.11467;0.999323;0.0134008;0.0120586;0.032084
-2.1316;2.84646;1.11812;0.999354;0.0117676;0.0122612;0.0316642
-2.13199;2.83649;1.12148;0.999382;0.0104922;0.0122865;0.0312102
-2.13314;2.81667;1.12902;0.999419;0.00608851;0.0135035;0.0307093
-2.13399;2.80684;1.13275;0.999426;0.00374623;0.0146142;0.0303192
-2.13501;2.79707;1.13636;0.999424;0.00171511;0.0158359;0.0299563
-2.1363;2.78737;1.13987;0.999415;-0.00023781;0.0171995;0.0295567
-2.13791;2.77789;1.14321;0.999403;-0.00158887;0.0185201;0.0291304
-2.13958;2.76824;1.14633;0.999399;-0.00339672;0.0197959;0.0282464
-2.14384;2.74924;1.15175;0.999417;-0.00551487;0.021373;0.0260434
-2.14655;2.73977;1.15398;0.999439;-0.00591965;0.0219351;0.0245975
-2.14951;2.73033;1.15598;0.999484;-0.00646425;0.0215868;0.0228904
-2.15261;2.72089;1.15768;0.999553;-0.00677628;0.020514;0.0206864
-2.15601;2.71141;1.15926;0.999617;-0.00727123;0.0193687;0.0183753
-2.16314;2.69193;1.1614;0.999752;-0.00728603;0.0159145;0.0138024
-2.1673;2.68214;1.16219;0.999829;-0.0078113;0.0133284;0.0101929
-2.17164;2.67254;1.1625;0.999906;-0.00771491;0.0102617;0.00472625
-2.17564;2.6635;1.16305;0.999944;-0.00756837;0.00638034;0.00365197
-2.18513;2.64381;1.16291;0.999943;-0.00851242;-4.91329e-05;-0.00640049
-2.1894;2.63417;1.16253;0.999905;-0.00866924;-0.00322734;-0.0102652
-2.19383;2.6243;1.16217;0.999861;-0.00939354;-0.00568075;-0.0125597
-2.19777;2.61462;1.16136;0.999788;-0.00990502;-0.00832423;-0.0160144
-2.2017;2.60476;1.16043;0.999691;-0.0105601;-0.0115928;-0.0192902
-2.20872;2.58492;1.15789;0.999474;-0.0116892;-0.0170686;-0.024963
-2.2119;2.57483;1.1564;0.999353;-0.0123534;-0.019875;-0.0273106
-2.21464;2.56484;1.15449;0.999242;-0.0128008;-0.0221958;-0.0292917
-2.21719;2.55468;1.15252;0.999122;-0.0135274;-0.0246118;-0.0311038
-2.21939;2.5444;1.15033;0.999039;-0.013708;-0.0265017;-0.0321141
-2.22146;2.53394;1.14822;0.998961;-0.0140873;-0.0280523;-0.0330433
-2.22445;2.51306;1.14305;0.998849;-0.0143605;-0.030488;-0.0341446
-2.22549;2.50235;1.14038;0.998849;-0.0146197;-0.0304627;-0.0340468
-2.22623;2.4915;1.13744;0.998804;-0.014909;-0.0314961;-0.0342875
-2.22681;2.48054;1.1346;0.998875;-0.0146008;-0.0300206;-0.0336696
-2.22723;2.46952;1.13158;0.998915;-0.0140007;-0.0298139;-0.032927
-2.22743;2.44717;1.12538;0.999099;-0.0122085;-0.0275913;-0.0298412
-2.22723;2.4359;1.12208;0.99917;-0.0109936;-0.0270772;-0.0283607
-2.22708;2.4245;1.11886;0.999246;-0.00986783;-0.0258871;-0.027205
-2.22679;2.41299;1.11575;0.999338;-0.00851536;-0.024483;-0.0255232
-2.22637;2.40139;1.11272;0.999418;-0.00737595;-0.0231716;-0.023943
-2.2252;2.37791;1.1067;0.999601;-0.00422312;-0.0192529;-0.0202382
-2.22446;2.36609;1.10389;0.999674;-0.00257788;-0.017743;-0.0181656
-2.22375;2.35408;1.10125;0.99974;-0.000990675;-0.0160036;-0.0162195
-2.22301;2.34196;1.09882;0.999798;0.00101107;-0.014252;-0.0141705
-2.2212;2.31787;1.0943;0.999871;0.0055162;-0.0112672;-0.0100154
-2.22007;2.30602;1.09235;0.999891;0.00744141;-0.0099937;-0.00787534
-2.21913;2.29414;1.09065;0.999893;0.010062;-0.00887132;-0.00587774
-2.21806;2.28245;1.08933;0.999884;0.01268;-0.00761054;-0.00355506
-2.21709;2.27083;1.08845;0.999889;0.0134146;-0.00609235;-0.00211064
-2.2161;2.25962;1.08787;0.999866;0.0156383;-0.00482383;-0.00029097
-2.21409;2.23799;1.08758;0.999791;0.0199088;-0.00277229;0.00375379
-2.2122;2.2171;1.08889;0.999728;0.0221204;0.000347059;0.00738354
-2.21139;2.20684;1.0903;0.99971;0.0223172;0.00116185;0.00898837
-2.20994;2.18675;1.09404;0.999701;0.021528;0.00236126;0.0113569
-2.20935;2.17689;1.09636;0.999712;0.0204676;0.00242433;0.012292
-2.20896;2.16723;1.09879;0.999729;0.0193857;0.000745181;0.0128871
-2.20838;2.15756;1.10122;0.999736;0.0184503;-0.000686267;0.0136622
-2.20792;2.14802;1.1037;0.999729;0.0179487;-0.00298882;0.0145319
-2.20702;2.12894;1.10873;0.999708;0.0168365;-0.00793498;0.0153821
-2.20591;2.11016;1.11327;0.999649;0.0166487;-0.0128102;0.0161611
-2.20517;2.10082;1.11537;0.999622;0.016408;-0.014327;0.0167568
-2.20453;2.09145;1.11735;0.999594;0.0170997;-0.0146762;0.0174542
-2.20368;2.08208;1.11925;0.999581;0.0171891;-0.0144848;0.0182369
-2.20265;2.07274;1.12089;0.999554;0.018328;-0.0135102;0.0193042
-2.20043;2.05376;1.12424;0.999555;0.0185236;-0.00844298;0.0217946
-2.19907;2.04441;1.12574;0.999511;0.0192495;-0.00473864;0.024175
-2.19755;2.03494;1.1271;0.999475;0.0191488;-0.0012342;0.0260889
-2.19434;2.01582;1.12971;0.999339;0.0190921;0.00546813;0.0304523
-2.19269;2.00619;1.13092;0.999236;0.0189244;0.0087063;0.0330799
-2.19096;1.99656;1.132;0.999148;0.0181761;0.0113162;0.035281
-2.18918;1.98694;1.13281;0.999048;0.0173911;0.0137465;0.0375606
-2.18748;1.97723;1.13364;0.998957;0.016373;0.0154281;0.0397377
-2.18453;1.95787;1.13488;0.99877;0.0141279;0.0181461;0.0439335
-2.18325;1.94814;1.13531;0.998695;0.0126533;0.0190124;0.0456904
-2.18208;1.93839;1.13551;0.998627;0.0110951;0.0197036;0.0472455
-2.18111;1.92861;1.13549;0.998551;0.00982392;0.0206063;0.0487259
